Date Applied,Transaction Code,System Event Description,Order No,Order Type,Transaction Qty,On Hand Qty After Transaction,Lead Time Coverage,Order Point,Lot Size,Jalali_Date,J_Year,J_Month,J_Day,J_WeekOfYear,J_Season,J_Weekday_Name,Production_Date,Expiry_Date,Expired_Qty_Today,Risk_Qty_Next_30d,Expiry_Risk_Index
2025-06-01,INTSHIP,Issue for Material Requisition,29809.0,Material Requisition,-36.0,784.0,0.13,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29171.0,Material Requisition,-36.0,748.0,0.13,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29384.0,Material Requisition,-36.0,712.0,0.12,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29750.0,Material Requisition,-40.0,600.0,0.1,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29736.0,Material Requisition,-36.0,640.0,0.11,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29260.0,Material Requisition,-36.0,564.0,0.09,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29728.0,Material Requisition,-40.0,524.0,0.09,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29759.0,Material Requisition,-36.0,488.0,0.08,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29292.0,Material Requisition,-36.0,928.0,0.16,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29335.0,Material Requisition,-36.0,676.0,0.11,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29355.0,Material Requisition,-36.0,964.0,0.16,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29169.0,Material Requisition,-48.0,440.0,0.07,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29575.0,Material Requisition,-33.0,1036.0,0.17,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,28782.0,Material Requisition,-36.0,1000.0,0.17,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29821.0,Material Requisition,-36.0,1431.0,0.24,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29814.0,Material Requisition,-65.0,1366.0,0.23,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29422.0,Material Requisition,-12.0,1333.0,0.22,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29510.0,Material Requisition,-21.0,1300.0,0.22,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29510.0,Material Requisition,-12.0,1321.0,0.22,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29422.0,Material Requisition,-21.0,1345.0,0.23,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29409.0,Material Requisition,-33.0,1234.0,0.21,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29467.0,Material Requisition,-33.0,1201.0,0.2,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29544.0,Material Requisition,-33.0,1168.0,0.2,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29580.0,Material Requisition,-33.0,1135.0,0.19,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29689.0,Material Requisition,-33.0,1102.0,0.19,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29620.0,Material Requisition,-33.0,1069.0,0.18,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-01,INTSHIP,Issue for Material Requisition,29647.0,Material Requisition,-33.0,1267.0,0.21,4000,8000,1404-03-13,1404,3,13,11,بهار,یکشنبه,,,0.0,0,0.0
2025-06-02,INTSHIP,Issue for Material Requisition,29860.0,Material Requisition,-64.8,375.2,0.06,4000,8000,1404-03-14,1404,3,14,11,بهار,دوشنبه,,,0.0,0,0.0
2025-06-03,INTSHIP,Issue for Material Requisition,29894.0,Material Requisition,-36.0,339.2,0.06,4000,8000,1404-03-15,1404,3,15,11,بهار,سه‌شنبه,,,0.0,0,0.0
2025-06-03,INTSHIP,Issue for Material Requisition,29890.0,Material Requisition,-64.8,274.4,0.05,4000,8000,1404-03-15,1404,3,15,11,بهار,سه‌شنبه,,,0.0,0,0.0
2025-06-03,INTSHIP,Issue for Material Requisition,29869.0,Material Requisition,-36.0,238.4,0.04,4000,8000,1404-03-15,1404,3,15,11,بهار,سه‌شنبه,,,0.0,0,0.0
2025-06-07,INTSHIP,Issue for Material Requisition,29920.0,Material Requisition,-64.8,58.4,0.01,4000,8000,1404-03-19,1404,3,19,12,بهار,شنبه,,,0.0,0,0.0
2025-06-07,INTSHIP,Issue for Material Requisition,29922.0,Material Requisition,-36.0,202.4,0.03,4000,8000,1404-03-19,1404,3,19,12,بهار,شنبه,,,0.0,0,0.0
2025-06-07,INTSHIP,Issue for Material Requisition,29932.0,Material Requisition,-36.0,166.4,0.03,4000,8000,1404-03-19,1404,3,19,12,بهار,شنبه,,,0.0,0,0.0
2025-06-07,INTSHIP,Issue for Material Requisition,29943.0,Material Requisition,-43.2,123.2,0.02,4000,8000,1404-03-19,1404,3,19,12,بهار,شنبه,,,0.0,0,0.0
2025-06-07,INTSHIP,Issue for Material Requisition,29962.0,Material Requisition,-33.4,25.0,0.0,4000,8000,1404-03-19,1404,3,19,12,بهار,شنبه,,,0.0,0,0.0
2025-06-10,INTSHIP,Issue for Material Requisition,29971.0,Material Requisition,-25.0,0.0,0.0,4000,8000,1404-03-22,1404,3,22,12,بهار,سه‌شنبه,,,0.0,0,0.0
2025-07-03,ARRIVAL,Receipt of Purchase Order,11740.0,Purchase Order,324.0,324.0,0.05,4000,8000,1404-04-14,1404,4,14,16,تابستان,پنج‌شنبه,2025-07-03,2026-07-03,0.0,0,0.0
2025-07-03,ARRIVAL,Receipt of Purchase Order,11740.0,Purchase Order,2948.0,3272.0,0.55,4000,8000,1404-04-14,1404,4,14,16,تابستان,پنج‌شنبه,2025-07-03,2026-07-03,0.0,0,0.0
2025-07-07,INTSHIP,Issue for Material Requisition,30389.0,Material Requisition,-64.8,3207.2,0.54,4000,8000,1404-04-18,1404,4,18,16,تابستان,دوشنبه,,,0.0,0,0.0
2025-07-07,INTSHIP,Issue for Material Requisition,30432.0,Material Requisition,-54.0,3153.2,0.53,4000,8000,1404-04-18,1404,4,18,16,تابستان,دوشنبه,,,0.0,0,0.0
2025-07-07,INTSHIP,Issue for Material Requisition,30449.0,Material Requisition,-64.8,3088.4,0.52,4000,8000,1404-04-18,1404,4,18,16,تابستان,دوشنبه,,,0.0,0,0.0
2025-07-07,INTSHIP,Issue for Material Requisition,30461.0,Material Requisition,-54.0,3034.4,0.51,4000,8000,1404-04-18,1404,4,18,16,تابستان,دوشنبه,,,0.0,0,0.0
2025-07-07,INTSHIP,Issue for Material Requisition,30475.0,Material Requisition,-32.4,3002.0,0.51,4000,8000,1404-04-18,1404,4,18,16,تابستان,دوشنبه,,,0.0,0,0.0
2025-07-07,ARRIVAL,Receipt of Purchase Order,11740.0,Purchase Order,1512.0,4514.0,0.76,4000,8000,1404-04-18,1404,4,18,16,تابستان,دوشنبه,2025-07-07,2026-07-07,0.0,0,0.0
2025-07-07,ARRIVAL,Receipt of Purchase Order,11740.0,Purchase Order,216.0,4730.0,0.8,4000,8000,1404-04-18,1404,4,18,16,تابستان,دوشنبه,2025-07-07,2026-07-07,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30307.0,Material Requisition,-36.0,4256.0,0.72,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30193.0,Material Requisition,-24.0,4232.0,0.71,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30469.0,Material Requisition,-33.0,4199.0,0.71,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30125.0,Material Requisition,-33.0,4166.0,0.7,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30251.0,Material Requisition,-24.0,4142.0,0.7,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30091.0,Material Requisition,-33.0,4109.0,0.69,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30223.0,Material Requisition,-24.0,3962.0,0.67,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30059.0,Material Requisition,-33.0,4043.0,0.68,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30289.0,Material Requisition,-24.0,4019.0,0.68,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30481.0,Material Requisition,-33.0,3986.0,0.67,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30294.0,Material Requisition,-24.0,4292.0,0.72,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30198.0,Material Requisition,-24.0,3938.0,0.66,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30500.0,Material Requisition,-33.0,3851.0,0.65,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30441.0,Material Requisition,-33.0,4076.0,0.69,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30202.0,Material Requisition,-24.0,4316.0,0.73,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30485.0,Material Requisition,-54.0,3884.0,0.65,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,29936.0,Material Requisition,-36.0,4373.0,0.74,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30047.0,Material Requisition,-33.0,4340.0,0.73,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30378.0,Material Requisition,-33.0,4664.0,0.78,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30458.0,Material Requisition,-33.0,4631.0,0.78,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30231.0,Material Requisition,-24.0,4607.0,0.78,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30340.0,Material Requisition,-12.0,4595.0,0.77,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30212.0,Material Requisition,-24.0,4571.0,0.77,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30419.0,Material Requisition,-33.0,4697.0,0.79,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30018.0,Material Requisition,-24.0,4538.0,0.76,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30161.0,Material Requisition,-24.0,4514.0,0.76,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30123.0,Material Requisition,-33.0,4481.0,0.75,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30235.0,Material Requisition,-24.0,4457.0,0.75,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30218.0,Material Requisition,-24.0,4433.0,0.75,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30221.0,Material Requisition,-24.0,4409.0,0.74,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-08,INTSHIP,Issue for Material Requisition,30018.0,Material Requisition,-9.0,4562.0,0.77,4000,8000,1404-04-19,1404,4,19,16,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,29419.0,Material Requisition,-60.0,2837.4,0.48,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30085.0,Material Requisition,-72.0,2765.4,0.47,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30287.0,Material Requisition,-48.0,2717.4,0.46,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,29572.0,Material Requisition,-12.0,2705.4,0.46,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30030.0,Material Requisition,-72.0,2633.4,0.44,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30290.0,Material Requisition,-42.0,2567.4,0.43,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,29460.0,Material Requisition,-12.0,2609.4,0.44,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30135.0,Material Requisition,-60.0,2507.4,0.42,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30524.0,Material Requisition,-33.0,2420.4,0.41,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30324.0,Material Requisition,-49.0,2897.4,0.49,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30017.0,Material Requisition,-12.0,2621.4,0.44,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30108.0,Material Requisition,-50.0,2946.4,0.5,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30506.0,Material Requisition,-54.0,2453.4,0.41,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30277.0,Material Requisition,-50.0,3136.4,0.53,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30052.0,Material Requisition,-140.0,2996.4,0.5,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30529.0,Material Requisition,-10.8,3775.4,0.64,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30160.0,Material Requisition,-60.0,3715.4,0.63,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30188.0,Material Requisition,-60.0,3655.4,0.61,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30354.0,Material Requisition,-70.0,3585.4,0.6,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30546.0,Material Requisition,-64.8,3786.2,0.64,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30204.0,Material Requisition,-50.0,3475.4,0.58,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,28999.0,Material Requisition,-189.0,3286.4,0.55,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30263.0,Material Requisition,-50.0,3236.4,0.54,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,29985.0,Material Requisition,-50.0,3186.4,0.54,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-09,INTSHIP,Issue for Material Requisition,30195.0,Material Requisition,-60.0,3525.4,0.59,4000,8000,1404-04-20,1404,4,20,17,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-12,ARRIVAL,Receipt of Purchase Order,11805.0,Purchase Order,2052.0,4472.4,0.75,4000,8000,1404-04-23,1404,4,23,17,تابستان,شنبه,2025-07-12,2026-07-12,0.0,0,0.0
2025-07-12,INTSHIP,Issue for Material Requisition,30586.0,Material Requisition,-36.0,4436.4,0.75,4000,8000,1404-04-23,1404,4,23,17,تابستان,شنبه,,,0.0,0,0.0
2025-07-12,INTSHIP,Issue for Material Requisition,30616.0,Material Requisition,-36.0,4400.4,0.74,4000,8000,1404-04-23,1404,4,23,17,تابستان,شنبه,,,0.0,0,0.0
2025-07-12,INTSHIP,Issue for Material Requisition,30624.0,Material Requisition,-36.0,4364.4,0.73,4000,8000,1404-04-23,1404,4,23,17,تابستان,شنبه,,,0.0,0,0.0
2025-07-12,ARRIVAL,Receipt of Purchase Order,11805.0,Purchase Order,2268.0,6632.4,1.12,4000,8000,1404-04-23,1404,4,23,17,تابستان,شنبه,2025-07-12,2026-07-12,0.0,0,0.0
2025-07-13,INTSHIP,Issue for Material Requisition,30603.0,Material Requisition,-64.8,6567.6,1.1,4000,8000,1404-04-24,1404,4,24,17,تابستان,یکشنبه,,,0.0,0,0.0
2025-07-13,INTSHIP,Issue for Material Requisition,30618.0,Material Requisition,-60.0,6507.6,1.09,4000,8000,1404-04-24,1404,4,24,17,تابستان,یکشنبه,,,0.0,0,0.0
2025-07-14,INTSHIP,Issue for Material Requisition,30660.0,Material Requisition,-12.0,6495.6,1.09,4000,8000,1404-04-25,1404,4,25,17,تابستان,دوشنبه,,,0.0,0,0.0
2025-07-15,INTSHIP,Issue for Material Requisition,30710.0,Material Requisition,-24.0,6240.8,1.05,4000,8000,1404-04-26,1404,4,26,17,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-15,INTSHIP,Issue for Material Requisition,30674.0,Material Requisition,-70.0,6288.8,1.06,4000,8000,1404-04-26,1404,4,26,17,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-15,INTSHIP,Issue for Material Requisition,30700.0,Material Requisition,-24.0,6264.8,1.05,4000,8000,1404-04-26,1404,4,26,17,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-15,INTSHIP,Issue for Material Requisition,30698.0,Material Requisition,-10.8,6430.8,1.08,4000,8000,1404-04-26,1404,4,26,17,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-15,INTSHIP,Issue for Material Requisition,30699.0,Material Requisition,-54.0,6441.6,1.08,4000,8000,1404-04-26,1404,4,26,17,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-15,INTSHIP,Issue for Material Requisition,30686.0,Material Requisition,-72.0,6358.8,1.07,4000,8000,1404-04-26,1404,4,26,17,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-16,INTSHIP,Issue for Material Requisition,30708.0,Material Requisition,-64.8,6176.0,1.04,4000,8000,1404-04-27,1404,4,27,18,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-16,INTSHIP,Issue for Material Requisition,30708.0,Material Requisition,-0.2,6175.8,1.04,4000,8000,1404-04-27,1404,4,27,18,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-16,INTSHIP,Issue for Material Requisition,30732.0,Material Requisition,-36.0,6139.8,1.03,4000,8000,1404-04-27,1404,4,27,18,تابستان,چهارشنبه,,,0.0,0,0.0
2025-07-17,INTSHIP,Issue for Material Requisition,30745.0,Material Requisition,-64.8,6075.0,1.02,4000,8000,1404-04-28,1404,4,28,18,تابستان,پنج‌شنبه,,,0.0,0,0.0
2025-07-17,INTSHIP,Issue for Material Requisition,30749.0,Material Requisition,-36.0,6039.0,1.02,4000,8000,1404-04-28,1404,4,28,18,تابستان,پنج‌شنبه,,,0.0,0,0.0
2025-07-17,INTSHIP,Issue for Material Requisition,30758.0,Material Requisition,-64.8,5974.2,1.01,4000,8000,1404-04-28,1404,4,28,18,تابستان,پنج‌شنبه,,,0.0,0,0.0
2025-07-17,INTSHIP,Issue for Material Requisition,30758.0,Material Requisition,-0.2,5974.0,1.01,4000,8000,1404-04-28,1404,4,28,18,تابستان,پنج‌شنبه,,,0.0,0,0.0
2025-07-18,INTSHIP,Issue for Material Requisition,30778.0,Material Requisition,-65.0,5909.0,0.99,4000,8000,1404-04-29,1404,4,29,18,تابستان,جمعه,,,0.0,0,0.0
2025-07-19,INTSHIP,Issue for Material Requisition,30794.0,Material Requisition,-24.0,5793.8,0.97,4000,8000,1404-04-30,1404,4,30,18,تابستان,شنبه,,,0.0,0,0.0
2025-07-19,INTSHIP,Issue for Material Requisition,29971.0,Material Requisition,-11.0,5817.8,0.98,4000,8000,1404-04-30,1404,4,30,18,تابستان,شنبه,,,0.0,0,0.0
2025-07-19,INTSHIP,Issue for Material Requisition,30699.0,Material Requisition,-8.0,5828.8,0.98,4000,8000,1404-04-30,1404,4,30,18,تابستان,شنبه,,,0.0,0,0.0
2025-07-19,INTSHIP,Issue for Material Requisition,30485.0,Material Requisition,-6.0,5836.8,0.98,4000,8000,1404-04-30,1404,4,30,18,تابستان,شنبه,,,0.0,0,0.0
2025-07-19,INTSHIP,Issue for Material Requisition,30461.0,Material Requisition,-6.0,5846.0,0.98,4000,8000,1404-04-30,1404,4,30,18,تابستان,شنبه,,,0.0,0,0.0
2025-07-19,INTSHIP,Issue for Material Requisition,30529.0,Material Requisition,-1.2,5844.8,0.98,4000,8000,1404-04-30,1404,4,30,18,تابستان,شنبه,,,0.0,0,0.0
2025-07-19,INTSHIP,Issue for Material Requisition,30783.0,Material Requisition,-33.0,5852.0,0.98,4000,8000,1404-04-30,1404,4,30,18,تابستان,شنبه,,,0.0,0,0.0
2025-07-19,INTSHIP,Issue for Material Requisition,30765.0,Material Requisition,-24.0,5885.0,0.99,4000,8000,1404-04-30,1404,4,30,18,تابستان,شنبه,,,0.0,0,0.0
2025-07-19,INTSHIP,Issue for Material Requisition,30618.0,Material Requisition,-2.0,5842.8,0.98,4000,8000,1404-04-30,1404,4,30,18,تابستان,شنبه,,,0.0,0,0.0
2025-07-20,INTSHIP,Issue for Material Requisition,30788.0,Material Requisition,-64.8,5729.0,0.96,4000,8000,1404-04-31,1404,4,31,18,تابستان,یکشنبه,,,0.0,0,0.0
2025-07-21,INTSHIP,Issue for Material Requisition,30810.0,Material Requisition,-64.8,5664.2,0.95,4000,8000,1404-05-01,1404,5,1,18,تابستان,دوشنبه,,,0.0,0,0.0
2025-07-21,INTSHIP,Issue for Material Requisition,30827.0,Material Requisition,-24.0,5640.2,0.95,4000,8000,1404-05-01,1404,5,1,18,تابستان,دوشنبه,,,0.0,0,0.0
2025-07-21,INTSHIP,Issue for Material Requisition,30840.0,Material Requisition,-54.0,5586.2,0.94,4000,8000,1404-05-01,1404,5,1,18,تابستان,دوشنبه,,,0.0,0,0.0
2025-07-22,INTSHIP,Issue for Material Requisition,30856.0,Material Requisition,-355.5,5197.7,0.87,4000,8000,1404-05-02,1404,5,2,18,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-22,INTSHIP,Issue for Material Requisition,30852.0,Material Requisition,-33.0,5553.2,0.93,4000,8000,1404-05-02,1404,5,2,18,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-22,INTSHIP,Issue for Material Requisition,30861.0,Material Requisition,-25.7,5172.0,0.87,4000,8000,1404-05-02,1404,5,2,18,تابستان,سه‌شنبه,,,0.0,0,0.0
2025-07-23,INTSHIP,Issue for Material Requisition,30882.0,Material Requisition,-60.0,5088.0,0.86,4000,8000,1404-05-03,1404,5,3,19,تابستان,چهارشنبه,,,0.0,0,0.0
